日期,GAR,trio,V8,豆粕动量,小票
2026-04-13,113.69633128703829,123.67437375125334,116.78039971913311,126.16825813847812,105.94372156522418
2026-04-14,114.40596109105674,123.68284463647274,119.00848604102943,128.44609885028729,106.58621241053629
2026-04-15,115.30530389446507,123.6428803100332,117.68773289035381,129.71992797667343,107.11410133119055
2026-04-16,116.7821729992631,123.94751170140323,120.05531618383851,133.12229253223222,107.42403748821141
2026-04-17,116.0037819136297,123.55381335355338,122.60287520524838,133.02937411777697,109.61731484899222
2026-04-20,115.89969561901205,123.4902625103908,125.07710437448199,133.01579498936223,110.45279220786297
2026-04-21,116.61335857375843,127.15433847718245,124.82302697602623,133.3418140947283,108.87915568088377
2026-04-22,117.4541566912157,127.00305377120034,129.4520161129814,136.13108866286038,109.96038891310158
2026-04-23,117.19154968470767,127.18482438817702,127.83878150673085,135.04435831164008,107.94925538730527
2026-04-24,116.52646835586489,126.96648389114293,126.37818764191135,133.0882436794436,106.80164173885507
2026-04-27,118.10855956419492,126.804035799045,129.90025156419415,132.2913080885487,107.71115284026315
2026-04-28,118.4983753808293,127.12415728669998,127.72663020468728,130.48009083651488,105.66681308752655
2026-04-29,118.43657565914307,127.779325282902,128.47448445191603,133.81273058025712,106.7272342087699
2026-04-30,118.44864530443016,128.2458600890666,130.626136944016,133.6316088550537,108.42323558407436
2026-05-06,120.02047386653322,128.27714404782373,135.67848704970612,137.1453703239993,109.12979671811685
2026-05-07,120.95011699646318,127.82625805838556,138.90160818985004,139.28260668139922,109.74747850778763
2026-05-08,121.34768743930373,127.65570097668414,137.62486345435917,137.8698572248128,111.4054873168607
2026-05-11,122.50769740991217,127.8313658001512,142.86453005311608,142.13694345314843,111.19435279661609
2026-05-12,121.70518544356533,131.83578884294286,142.8957558880968,141.33633747058204,109.2317040115587
2026-05-13,122.16344050678285,131.95224013633538,147.22537179185449,144.14838549431062,108.53610037995504
2026-05-14,122.10722040637543,131.62570513759465,143.2392101085993,142.3940440951135,106.62568760938356
2026-05-15,120.52082285729524,131.0458518245676,140.96623746760127,142.48689602798547,106.17197570557624
2026-05-18,119.43017801986355,130.4734322335968,143.01289795768255,140.0885035052989,105.42694456272146
2026-05-19,119.54216734452669,130.6597314630411,144.66398768374177,138.8001774808068,106.79965502825237
2026-05-20,119.10406208228737,130.361548665308,146.80249996927398,139.54605044235484,104.9879237545537
2026-05-21,120.10795067898654,129.54233891221668,142.1767635705316,142.59734892141512,101.6134836418878
2026-05-22,121.28610050215312,128.53239970044316,148.06781103909276,145.5130341347393,103.19351209257167
2026-05-25,123.24313142848887,128.29829202830697,153.57411231408656,151.27659792851972,101.15621203992309
2026-05-26,122.22308070987613,128.58170294978518,153.328629469301,148.15749281659149,98.25701743774728
2026-05-27,122.94581423268349,128.14823049477627,151.66816473735295,150.7341448655757,95.1804118548689
2026-05-28,122.49740322364057,127.92709253638601,154.09264269415104,150.12388516976364,96.22923819117398
2026-05-29,124.28086731784624,128.8595528539163,149.22237302783475,154.12447650897596,95.22215697767275
2026-06-01,126.33816193321559,129.4726447436992,144.15901229746618,160.36268673283251,97.22556436727857
2026-06-02,125.42329390140563,129.20040531251772,148.96894831095864,158.8709408097363,96.73658143861446
2026-06-03,124.40671484465923,128.79663680061836,153.21729146459896,155.8874489635441,94.85957980772727
2026-06-04,122.56135419679339,127.94596134386099,154.31992697269118,151.88685762433184,92.56141008541728
2026-06-05,121.44240917470324,127.75332369849039,149.31890174636632,149.51362547395163,95.70542774224494
2026-06-08,118.34265762792171,127.2129868556989,143.4668896764123,143.34322188296312,95.74626631283783
2026-06-09,120.12074563669042,127.0355719537023,150.3536082418656,149.1745923096116,95.20473879686436
2026-06-10,118.68495531746082,125.92609108037891,145.87013828427183,145.30961423613527,93.77592364386878
2026-06-11,118.11809592609774,125.84332351617755,144.7710282748774,144.42812800885122,90.55045374239575
2026-06-12,119.09676680608862,126.53769050875312,144.73184064380115,146.5979402606274,92.03946535672588
2026-06-15,121.92150678485643,126.22165891294736,153.22223761431204,153.1073770159559,91.80289395699798
2026-06-16,122.43515247848946,125.07085970782603,156.63750043092793,154.599122939052,90.19350676675778
2026-06-17,122.63262731920679,124.6270983163737,160.99153509819558,154.531316306184,89.753161055766
2026-06-18,121.68289598934786,123.53097246622762,166.37628281675578,153.64983007889995,87.86619333899309
2026-06-22,120.71823927968097,123.9689129934294,170.3522460071308,154.2642577941898,88.99044638850795
2026-06-23,118.53763672168498,123.33702715857025,163.15280775312098,148.78987426716375,92.02502270114981
2026-06-24,118.99249653613917,122.51849399798378,168.52252761875093,149.9650155186166,89.03192316509822
2026-06-25,118.77645215581434,121.96726839368665,174.4153091455371,152.60684594062215,86.21798280781124
2026-06-26,117.97397407669517,120.9921266325352,166.37043764925346,148.14478408209686,83.03945011180528
2026-06-29,118.4643592258008,121.70939968024985,167.49579658523103,148.7869573462207,85.12427450260927
2026-06-30,118.37088122512233,119.84175734182669,173.55774464477668,153.28288051437843,84.98976190255884
2026-07-01,118.5189816835281,120.80033386404484,168.46627341558542,150.12168453676756,88.08469919081965
2026-07-02,119.3851748913179,121.08692022199425,155.8487269908712,141.76207739597416,87.16708663690655
2026-07-03,120.14753774506708,121.68486261836911,156.6741201197803,141.79720179572544,89.6725692866085
2026-07-06,121.3874319016189,122.5091991376317,153.48551208217552,141.69643690350475,90.36749305814392
2026-07-07,121.9200925155765,121.63769445022791,152.89769736982066,141.4718199016003,87.77334491462028
2026-07-08,121.77409135353186,121.87524727766113,150.7848345688807,140.70972345263263,86.21323738728955
2026-07-09,121.76060721203012,121.14321758290892,162.17724493096162,144.0613160552707,86.2662356967443
2026-07-10,121.73850873198353,121.79223838760433,154.0681498327356,139.71746625735895,89.74394684898712
2026-07-13,122.53517639160741,121.87743773689044,146.01544036239397,143.66791840192676,85.5606772367906
